donor_id,donor_name,donor_age,donor_color,sample_well,sample_polygon,sample_mri_0,sample_mri_1,sample_mri_2,structure_id,structure_name,structure_abbreviation,structure_color,top_level_structure_id,top_level_structure_name,top_level_structure_abbreviation,top_level_structure_color,psen2,snca,tnf,trem2,clu,psen1,mapt,apoe,app
309335485,H14.09.048,,0,472517803,470091478,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.1539,-0.2335,-0.4977,-0.0392,1.1199,1.0254,-1.3045,-0.6209,-0.2225
309335486,H14.09.049,,0,472517873,470094848,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.1302,1.4116,0,-0.6923,-0.0892,-0.8815,0.4834,-0.5686,1.3824
309335487,H14.09.050,,0,472517881,470527114,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.315,1.7602,0.3739,-0.2311,-0.1417,-0.7845,0.6137,0.1073,1.7241
309335488,H14.09.051,,0,472517889,470528639,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.2551,0.2566,0,-1.0592,-0.2665,-0.9895,-0.0835,-0.9464,0.217
309335489,H14.09.052,,0,472517897,470531194,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.3441,0.9334,0.6746,-0.9588,-0.021,-0.3467,-0.3955,-0.2143,-0.7453
309335490,H14.09.053,,0,475848356,471916107,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.6935,-0.0605,0,-0.742,-0.7965,-0.8589,0.7251,-0.6093,0.0407
309335491,H14.09.054,,0,475848364,471919227,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.7716,0.1799,0.0616,-1.4218,-0.9451,0.0562,0.3135,-1.0715,-0.0119
309335492,H14.09.055,,0,475848372,471926384,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.0182,0.571,0.8091,0.807,1.1918,-0.2928,-0.056,-0.5493,-0.4756
309335493,H14.09.056,,0,475848380,471940587,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.6626,0.6105,0.0296,0.1971,-0.2269,-0.8779,0.2912,0.0007,0.2386
309335494,H14.09.057,,0,475848388,471949006,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.7249,0.2588,0,-1.9265,-0.8904,-0.634,0.1988,-0.1268,0.2353
309335495,H14.09.058,,0,475848524,471953728,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.0757,1.0027,0,-0.8902,-0.6637,-0.7711,0.742,0.0944,0.7815
309335496,H14.09.059,,0,475848532,474617917,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.759,1.2056,0,-1.4528,0.2558,-0.6747,-0.0359,-1.2648,0.6755
309335497,H14.09.060,,0,475848540,474618593,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.2153,0.9797,1.3986,-0.1346,-0.9397,-0.3096,-0.1626,-1.3238,0.899
326765648,H14.09.061,,0,475848548,475235847,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.1076,0.6772,0.5047,-0.1542,0.4868,-0.443,-0.1085,0.2918,0.4243
326765649,H14.09.062,,0,475848556,475035043,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.0476,0.7986,0,-1.0656,-0.1041,-0.6606,-0.132,-0.6541,0.5703
326765650,H14.09.063,,0,477135135,475585446,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.3631,-0.6949,0,0.5125,-0.1377,-0.1098,0.1515,0.1436,-0.2236
326765651,H14.09.064,,0,477135143,475585498,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.6279,1.0555,-0.0375,-1.7356,-0.9213,-0.8265,0.6181,-0.3171,0.764
326765653,H14.09.066,,0,477135153,475236753,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.2158,1.13,0.1791,-2.4824,-0.3626,-1.2149,1.16,-1.6525,1.1944
326765654,H14.09.067,,0,477135161,475738071,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.5331,1.2417,1.2802,-0.5259,-0.9799,-0.1406,-0.2493,-0.7399,0.9131
326765655,H14.09.068,,0,477135170,475619189,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.2994,0.4017,1.7957,0.1045,-0.7592,-0.1706,-0.6876,-0.4918,0.6476
326765656,H14.09.069,,0,477135250,475846163,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.3572,1.0867,-0.4714,-0.0564,0.3444,-1.1146,0.6461,-0.3962,0.2368
326765657,H14.09.070,,0,477135259,476084484,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.0356,-0.0861,0.036,-0.0364,-0.8398,-0.0232,-0.373,-2.0993,0.2254
326765658,H14.09.071,,0,477135267,476086018,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.9083,0.2633,0,-1.1906,0.4895,-0.8672,0.5433,0.1096,-0.4364
326765659,H14.09.072,,0,477135275,475738163,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.8497,0.9033,-0.5124,-0.9129,0.8597,-0.628,-0.3561,0.3187,-0.3595
326765660,H14.09.073,,0,480148743,477046520,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.6991,0.6804,0.3022,0.5841,-0.0791,0.593,-0.0365,-0.457,0.6422
326765661,H14.09.074,,0,480148751,476796661,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.157,0.4739,0,-1.335,-0.1924,-0.6553,0.6511,-0.4908,0.3042
326765662,H14.09.075,,0,480148759,476796708,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.0205,0.4326,0,-0.7908,-0.1127,-0.5418,0.8565,-0.144,-0.557
326765663,H14.09.076,,0,480148767,476799541,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.3489,-0.2725,0.2339,-0.5869,0.0115,-0.9196,-0.8622,-0.8038,-0.4516
326765665,H14.09.078,,0,480148775,476799716,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.5002,1.6334,0,-0.7673,-0.0304,-0.4236,1.1281,-1.4426,2.3673
326765666,H14.09.079,,0,480149031,477045034,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.4696,0.4237,0,-0.2957,-0.277,-0.9184,0.2302,-0.0183,0.8184
326765667,H14.09.080,,0,480149039,477051385,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.8358,0.4584,0,-0.9379,-0.7047,-1.3669,0.246,-0.5847,-0.2786
326765668,H14.09.081,,0,480149047,477052325,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.6088,0.3138,2.0739,-0.3644,-0.2972,-0.2581,-1.2133,-0.7575,-0.1247
326765669,H14.09.082,,0,480149055,477052336,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.2348,1.2761,0,-0.7892,-0.2718,-0.7507,0.3466,0.1699,0.0054
326765670,H14.09.083,,0,480149623,478890873,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.9588,0.5994,-0.19,-0.8407,-0.5406,-0.9844,1.1615,-0.6045,0.7559
326765672,H14.09.085,,0,480149629,478891170,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.7089,0.6343,0.7167,-0.7192,-0.3905,-0.8524,0.1271,-0.8289,0.003
326765673,H14.09.086,,0,480149637,478891177,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.7241,0.1675,-0.1381,-0.0319,-0.3093,-0.0742,0.4109,-0.1338,0.3946
326765674,H14.09.087,,0,480149645,478891114,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.4436,0.953,0,-0.7517,-0.3757,-0.3962,-0.162,0.5992,-0.8366
326765675,H14.09.088,,0,480149577,478891143,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.2231,0.7991,0,0.4073,-0.1056,0.1289,-0.3862,-3.7019,0.9262
326765676,H14.09.089,,0,480149585,478891956,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.463,1.5699,-0.2641,-0.7113,-0.7887,-0.8527,0.0667,0.1429,0.736
326765678,H14.09.091,,0,480149599,478924917,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.3338,0.5391,1.6455,-0.8691,0.5299,-0.5524,0.6415,-0.6389,1.3515
326765679,H14.09.092,,0,480149607,478924973,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.3447,-0.4663,-0.4664,-1.107,0.1518,-0.8946,-0.5341,-0.3101,-0.8136
326765680,H14.09.093,,0,480735338,479683638,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.8795,0.4865,-0.0365,-0.8025,-1.163,-0.9758,-0.2187,-1.6027,0.0243
326765681,H14.09.094,,0,480735346,479683692,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.171,0.2524,0,0.9711,1.224,-0.3376,-0.6291,0.0601,-0.5161
326765682,H14.09.095,,0,480735354,479706393,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.2391,0.2129,4.5889,-1.0677,-0.6812,-0.4812,-0.2571,0.1882,-1.3696
326765683,H14.09.096,,0,480735362,479707501,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.814,0.039,0,-1.3449,-1.1335,-1.1784,0.7884,-0.0161,0.3533
326765684,H14.09.097,,0,480735368,479710149,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.8646,0.1239,0,-1.0874,-0.0349,-0.7843,0.4295,-0.6369,-0.2712
326765685,H14.09.098,,0,480735288,479713606,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.6007,0.776,-0.3432,-1.5604,-1.5793,-0.5761,0.1032,-3.102,0.2312
326765686,H14.09.099,,0,480735296,479683575,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.5394,0.3274,-0.6664,-0.3963,-0.7814,-0.362,0.1217,0.5255,0.2885
326765687,H14.09.100,,0,480735304,479715302,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.8541,1.9536,-0.3721,-0.2325,0.2152,-0.2766,0.8984,-0.0326,2.7337
326765688,H14.09.101,,0,480735312,479715417,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.2779,0.3867,0,-0.2487,-0.2752,0.1538,-0.4474,-2.2228,-1.0663
326765689,H14.09.102,,0,480735320,479715801,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.2755,1.3474,0.0734,-0.6905,1.2006,-0.7416,0.8639,0.0389,2.1575
467056391,H15.09.103,,0,482655826,480366830,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.7619,0.1827,-0.7232,-1.284,-0.9979,-0.3132,1.0613,-0.4264,1.1184
467056397,H15.09.104,,0,482655834,480366097,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.8746,1.5494,-0.7499,-0.4385,0.2457,-0.5189,0.6138,-0.3429,0.8235
467056405,H15.09.106,,0,482655846,480365137,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.9611,0.7721,-0.061,-1.7498,-0.921,-0.1638,0.4609,-1.0576,1.1386
467056406,H15.09.107,,0,482655780,480363840,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,1.199,0.0782,0.6298,-0.7395,-0.5273,-0.9526,-0.5724,0.2845,-0.0285
467056407,H15.09.108,,0,482655788,480365745,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.0328,0.2403,-0.4966,0.49,0.5765,-0.2193,-0.915,-1.0988,-1.3853
467056408,H15.09.109,,0,482655796,480366745,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,-0.3092,0.273,1.7754,0.0373,-0.73,-0.787,-0.4131,-1.2313,-0.3089
467056409,H15.09.110,,0,482655804,480366780,-1,-1,-1,10235,temporal neocortex,TCx,EBBFD0,10153,neural plate,NP,D7D8D8,0.5471,1.1229,-0.5859,-0.7831,0.5634,-0.8856,0.8143,0.1777,0.7785
309335438,H14.09.001,,0,320630834,310790571,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-4.2029,-3.7373,0,1.0268,-0.5397,2.3078,-1.9815,0.8037,-0.2849
309335439,H14.09.002,,0,320630848,310790560,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.1007,0.9913,0.2571,0.0723,-0.1853,0.5468,0.5794,0.009,1.9069
309335441,H14.09.004,,0,320630866,310967169,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.4308,-3.5567,0.6584,1.326,-1.8312,2.3785,-2.9275,0.6905,-2.1449
309335443,H14.09.006,,0,320630983,310790542,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.1957,0.3614,-0.375,0.3447,0.8496,-0.0064,-0.4063,0.2975,-0.7647
309335444,H14.09.007,,0,320630955,310971297,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.1,0.6943,0.8075,-0.3469,0.445,0.5662,0.106,-0.3899,0.1558
309335445,H14.09.008,,0,320630967,310961667,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.6376,0.0266,0,0.991,-2.6274,1.5811,-0.5949,-0.6043,1.6624
309335446,H14.09.009,,0,321912247,313118381,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.4078,-0.0292,1.9023,0.4745,0.0422,-0.8472,0.2671,-0.6719,-0.0481
309335447,H14.09.010,,0,321912255,313082682,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.5312,-0.3963,-0.1382,0.816,-0.3361,1.3028,0.2082,0.0431,0.3494
309335450,H14.09.013,,0,321912269,313149624,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.2455,-0.6484,0.0858,-1.2184,1.8267,0.6803,0.2616,1.6968,-1.4206
309335451,H14.09.014,,0,321912277,313151979,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.3482,-1.2587,1.5418,0.5629,-1.089,1.5439,-1.4897,-0.4127,-0.2113
309335452,H14.09.015,,0,321912192,313082217,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.363,-2.1836,0,-0.3,-1.8496,2.3447,-2.4795,-0.4415,1.1526
309335453,H14.09.016,,0,321912198,313082570,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.8006,-6.0249,-0.8427,2.5485,-0.6432,2.8079,-3.3039,1.2608,-1.8766
309335454,H14.09.017,,0,321912206,313793278,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.657,2.1705,0.5214,-1.2931,-1.4994,0.3476,0.0155,-1.126,1.5688
309335455,H14.09.018,,0,321912214,313793546,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.7076,0.5453,0,0.8873,-1.5577,1.2724,-0.5509,-0.2192,1.4337
309335456,H14.09.019,,0,395319177,321882999,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.4911,0.068,0,0.9917,-0.4991,-0.2998,-0.5721,-0.0984,0.1083
309335457,H14.09.020,,0,395319185,321883014,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.0101,1.0693,-0.4833,-0.0379,-0.6643,0.4084,0.2867,-0.3556,0.725
309335458,H14.09.021,,0,395319191,320235416,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.6961,-1.1002,-0.5453,0.9044,-0.928,1.9126,-0.5248,-0.1996,0.0396
309335459,H14.09.022,,0,395319197,320241319,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.7346,0.5135,0.3015,-0.851,0.7249,-0.1328,0.7774,0.365,1.5798
309335460,H14.09.023,,0,395319205,320244162,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-3.0253,-1.4132,0,0.3798,0.2578,1.9011,-2.4338,1.5039,-1.0602
309335461,H14.09.024,,0,395319213,320415477,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.6482,-1.6875,1.0069,0.6981,-0.3691,2.0904,-0.879,0.0609,-1.0059
309335463,H14.09.026,,0,395325146,320412693,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.5027,0.6353,-0.5481,-0.6833,-0.4121,-0.4515,0.0463,-0.3269,-0.2238
309335465,H14.09.028,,0,395325156,320812422,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.1123,-2.5657,3.2326,2.2862,-1.8366,2.6845,-4.1255,0.1811,0.5816
309335467,H14.09.030,,0,395325168,320965916,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.948,-0.6472,-0.4715,0.3535,-1.2601,2.1958,-0.6932,-0.0135,0.7148
309335468,H14.09.031,,0,441278400,382913546,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.6042,-2.016,0,0.2336,-1.0783,1.3159,-2.6098,-0.9742,-2.298
309335469,H14.09.032,,0,441278408,330090736,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.5029,1.161,0.0721,1.0725,0.3567,0.3774,-0.9921,-0.5326,0.0883
309335470,H14.09.033,,0,441278416,382980487,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.4346,-0.6917,0,0.4994,-0.0629,1.7999,-1.1909,0.1884,-0.5573
309335471,H14.09.034,,0,441278424,396297511,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.2483,-0.1422,0.9059,0.2047,-0.4829,1.0103,-0.6074,-0.3062,-0.8047
309335474,H14.09.037,,0,441278432,330125293,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.2282,-0.3646,0,1.845,0.1672,1.4873,0.5272,2.2063,1.8135
309335475,H14.09.038,,0,441278441,330178569,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.7731,-0.3165,0,0.0821,-1.6732,1.3985,-0.445,-0.5349,0.0987
309335476,H14.09.039,,0,441298595,396231459,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.3888,-1.704,1.1186,2.1404,-1.9108,3.0032,-2.216,0.7883,2.5262
309335477,H14.09.040,,0,441298622,396267641,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.0128,0.2064,0.1239,-1.5593,-0.0461,0.4172,-0.4044,-0.2119,-0.2423
309335479,H14.09.042,,0,472517771,470087813,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.0072,-0.4649,0.3821,-0.1978,-2.2351,0.5438,-1.179,-0.9184,-0.3848
309335480,H14.09.043,,0,441298670,330202649,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.3827,-0.6221,2.3787,-1.8866,-0.3022,0.5331,0.3802,-0.6384,0.2399
309335482,H14.09.045,,0,472517777,470088704,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.5725,-0.6767,1.587,0.5766,-0.1907,1.505,0.7054,-0.0599,-0.073
309335483,H14.09.046,,0,472517785,470089666,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.7968,1.5297,0,-2.8922,-1.8818,0.4288,0.7189,-1.086,1.958
309335484,H14.09.047,,0,472517793,470091220,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.5393,-0.5567,0.0354,-0.3532,-2.0176,1.3377,-0.5227,-0.781,0.2227
309335485,H14.09.048,,0,472517801,470094320,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.6454,-2.3866,0,-0.349,1.6094,2.0087,-2.6718,-0.546,-1.8498
309335486,H14.09.049,,0,472517809,470095607,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.8777,1.0336,0,-1.5504,-0.594,0.5478,0.3243,-0.8657,0.8789
309335487,H14.09.050,,0,472517879,470528287,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.3625,-3.0375,0,3.7632,0.0527,2.7081,-4.3775,3.1278,1.0061
309335488,H14.09.051,,0,472517887,470531114,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.3702,-2.0978,0,-0.6645,0.3657,1.3402,-1.1132,-0.0819,-0.877
309335489,H14.09.052,,0,472517895,470531327,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.4781,0.4526,0,-0.3162,-0.9602,1.1529,-0.2889,-0.6324,0.3436
309335490,H14.09.053,,0,475848352,471916032,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.0774,0.7203,0,0.1025,-0.8523,0.8073,0.3864,0.2267,0.3572
309335491,H14.09.054,,0,475848360,471919216,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.8393,-0.4516,0,0.2097,0.1143,0.8766,0.1889,0.061,-1.3575
309335492,H14.09.055,,0,475848368,471926365,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.8048,-0.0684,0.1293,1.6042,0.5007,1.5124,-0.9208,-0.2863,0.332
309335493,H14.09.056,,0,475848376,471938746,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.4779,-0.627,0.5669,1.0351,-0.0766,1.3017,-0.8504,0.8493,0.0021
309335494,H14.09.057,,0,475848384,471947126,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.2126,-0.0006,0,-1.2223,-0.6577,0.6461,-0.3307,0.1173,-0.2331
309335495,H14.09.058,,0,475848392,472347701,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.2825,0.5751,0.6283,-0.2079,-0.3809,0.2582,0.8059,-0.2847,1.3471
309335496,H14.09.059,,0,475848528,475333016,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.1183,-1.63,0,-0.2289,-2.1984,2.7258,-2.3571,-1.2254,0.0445
309335497,H14.09.060,,0,475848536,475333023,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-5.0234,-1.8827,0.1253,0.9028,-1.0986,2.1455,-2.1093,0.7475,1.2658
326765648,H14.09.061,,0,475848544,474619068,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.7277,-0.8561,1.4863,1.8117,-1.5758,1.8783,-3.6487,0.6825,1.2169
326765649,H14.09.062,,0,475848552,475034601,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.4766,-0.5148,0,0.7304,0.5076,0.598,-0.0733,0.3506,-1.4942
326765650,H14.09.063,,0,477135133,475585400,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.1251,0.7053,-0.089,0.1951,-0.165,-1.3078,0.8769,-0.1762,0.1683
326765651,H14.09.064,,0,477135141,475585492,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.1816,0.4006,1.6082,-0.4612,-0.9211,1.9957,-0.2967,-0.6334,1.842
326765653,H14.09.066,,0,477135151,475236695,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-2.363,-1.1289,0.5698,0.0406,0.6527,2.0034,0.3555,-0.5448,1.4818
326765654,H14.09.067,,0,477135159,475585517,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.9914,-0.4597,0,2.1192,-1.3241,2.189,-2.6654,0.871,0.6889
326765655,H14.09.068,,0,477135167,475619165,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,0.13,0.8845,0.1785,-0.36,-0.5852,-0.2964,-0.1942,-0.4198,0.6834
326765656,H14.09.069,,0,477135248,475846154,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-0.6582,-3.5435,-0.6578,1.3165,-1.8436,2.0469,-3.1806,0.8013,-1.8621
326765657,H14.09.070,,0,477135257,475846388,-1,-1,-1,10557,white matter of forebrain,FWM,F2F1F0,10153,neural plate,NP,D7D8D8,-1.698,0.2586,0.6773,0.5154,-0.6557,1.6792,-0.7128,-1.5878,1.4119
